ID_TA,Number of Reviews
d1996301,85.0
d7916133,346.0
d2444209,331.0
d4601926,20.0
d12322479,96.0
d8672608,22.0
d1035211,nan
d7159116,110.0
d8540292,17.0
d3839099,45.0
d12791573,5.0
d8275037,59.0
d1943672,297.0
d4123786,49.0
d7192665,82.0
d1199171,309.0
d7307187,61.0
d13276853,14.0
d2620471,8.0
d5794551,25.0
d2276096,197.0
d2322259,30.0
d9814570,13.0
d6407229,5.0
d10464588,nan
d3568421,271.0
d5048779,8.0
d3557688,4.0
d12190616,4.0
d12334932,8.0
d10802232,48.0
d12992755,nan
d3199333,nan
d2364337,322.0
d13202379,2.0
d983684,2.0
d1863797,901.0
d5877986,nan
d12996014,2.0
d8673850,4.0
d8448848,nan
d1418189,25.0
d9566022,59.0
d8020170,22.0
d4911550,5.0
d10145743,nan
d3809327,10.0
d5494311,8.0
d13224726,9.0
d1356455,5.0
d9743644,11.0
d3177106,12.0
d8762942,2.0
d10021211,26.0
d10077858,30.0
d1738750,408.0
d5936313,15.0
d8338324,3.0
d7303569,304.0
d2569979,9.0
d805824,522.0
d8522265,61.0
d10051340,5.0
d12670446,nan
d10515403,15.0
d4768736,nan
d788277,494.0
d3685538,111.0
d991235,106.0
d1340107,75.0
d5580878,4.0
d8873815,171.0
d10076026,8.0
d5971756,176.0
d12934740,5.0
d4747919,19.0
d9696020,84.0
d12113102,56.0
d12657567,3.0
d718209,27.0
d3344375,230.0
d12332233,4.0
d9857865,24.0
d12296380,59.0
d7720993,19.0
d10199244,34.0
d4136221,59.0
d12245002,4.0
d7720889,66.0
d10057387,8.0
d4932666,23.0
d796296,62.0
d11785341,5.0
d7933099,23.0
d3510326,68.0
d8548763,280.0
d1044299,54.0
d3908857,89.0
d9755623,19.0
d7337366,272.0
d11918527,14.0
d9881200,868.0
d12562858,2.0
d2102943,2244.0
d2520162,55.0
d2272258,70.0
d12316056,81.0
d5973370,13.0
d5821527,20.0
d10004734,36.0
d10003120,14.0
d4132431,34.0
d695541,178.0
d2373279,141.0
d8768691,9.0
d1224143,51.0
d5267113,113.0
d12083322,2.0
d8488552,11.0
d10405235,41.0
d7319104,69.0
d11869434,12.0
d6588236,98.0
d784409,1698.0
d3380527,41.0
d7819984,4.0
d696050,1146.0
d1563747,nan
d6210619,22.0
d8796653,nan
d10003871,3.0
d2705751,132.0
d8300641,4.0
d10795713,nan
d10250557,3.0
d6716224,11.0
d942119,20.0
d11641755,6.0
d4768028,9.0
d7627059,90.0
d2010459,186.0
d10532425,8.0
d2464192,226.0
d8091082,37.0
d3964087,nan
d3834705,89.0
d7199734,25.0
d7649753,40.0
d11876071,2.0
d8685099,46.0
d5220208,36.0
d698062,2175.0
d12175162,131.0
d4886286,108.0
d7990566,5.0
d4040162,16.0
d12342209,49.0
d5961438,nan
d7039356,64.0
d4924805,7.0
d11772661,29.0
d2010714,70.0
d12351968,3.0
d10525841,109.0
d13344437,nan
d7767258,172.0
d4724793,26.0
d1907335,8.0
d6528027,43.0
d8396137,4.0
d12614376,4.0
d1045656,4.0
d6212802,49.0
d11874621,13.0
d6404372,24.0
d12398072,24.0
d2174368,386.0
d2325712,519.0
d2732904,71.0
d8372009,11.0
d2623172,6.0
d2318443,178.0
d8401750,35.0
d11629744,19.0
d12326267,nan
d2181099,103.0
d1079824,68.0
d10456661,3.0
d5800413,8.0
d11801709,11.0
d6621383,640.0
d797226,101.0
d9566071,44.0
d3543130,294.0
d1097521,6360.0
d712503,684.0
d3159743,19.0
d4457451,94.0
d8810154,283.0
d5818982,nan
d8054870,27.0
d10460876,29.0
d6762375,103.0
d733719,116.0
d4460833,4.0
d1889520,20.0
d4185645,54.0
d2169109,1426.0
d8454970,18.0
d10172350,40.0
d1024849,845.0
d10109273,37.0
d797064,1328.0
d1034625,190.0
d6916179,4.0
d990647,8.0
d3294014,27.0
d12195091,58.0
d13171768,nan
d7734004,13.0
d2621233,31.0
d7341084,21.0
d10042094,72.0
d3180562,30.0
d3431511,50.0
d3843048,nan
d9869586,8.0
d3967439,2.0
d12119024,4.0
d7684475,35.0
d1177122,77.0
d9779587,72.0
d5963797,45.0
d789167,85.0
d8760942,27.0
d12922828,41.0
d733940,1061.0
d1874788,7.0
d1343297,6.0
d12019796,3.0
d802132,937.0
d4565424,72.0
d3989460,58.0
d7196005,4.0
d4976242,12.0
d7337247,44.0
d4734496,40.0
d1053488,210.0
d4117234,13.0
d1099976,169.0
d6676193,36.0
d2307872,nan
d3505588,14.0
d6802647,64.0
d4041851,4.0
d10626635,12.0
d4840484,162.0
d5018865,nan
d1497500,335.0
d7318812,7.0
d7681954,331.0
d694650,130.0
d3676517,29.0
d2248589,233.0
d734331,181.0
d5506152,nan
d8482418,83.0
d10815813,42.0
d7706883,61.0
d5502258,83.0
d3346352,44.0
d12029347,10.0
d8462242,2.0
d3426971,155.0
d7881590,24.0
d5244275,22.0
d3515326,349.0
d3736188,42.0
d1035600,161.0
d3154491,13.0
d6542069,32.0
d7289191,2.0
d717338,194.0
d3462731,148.0
d3314921,12.0
d3516138,180.0
d7354100,2.0
d1879022,117.0
d1035526,145.0
d10390287,19.0
d3201344,72.0
d8791363,9.0
d3953331,27.0
d8635116,112.0
d2256999,210.0
d6586465,21.0
d1552771,10.0
d7337216,11.0
d5020801,174.0
d697820,244.0
d7081715,196.0
d4068654,70.0
d2256979,5.0
d6957440,153.0
d4104804,328.0
d2082640,9.0
d3562485,113.0
d6460157,280.0
d4415000,29.0
d10552201,5.0
d8092946,28.0
d5243130,9.0
d12911584,nan
d8731900,128.0
d2372412,184.0
d12959565,7.0
d7123672,3.0
d8070872,19.0
d1093604,772.0
d8825313,215.0
d719825,91.0
d4310950,3.0
d12296420,406.0
d4932243,21.0
d12919833,2.0
d10820619,3.0
d1795116,1020.0
d12112571,4.0
d7123804,nan
d2399844,55.0
d7209037,nan
d5858490,1352.0
d3512245,61.0
d10588222,78.0
d3216464,27.0
d991130,5.0
d10791420,3.0
d5491178,76.0
d1499251,1343.0
d8057733,2.0
d812832,36.0
d3405227,198.0
d2301963,12.0
d720601,174.0
d2406530,129.0
d12156145,2.0
d10799309,nan
d3862686,45.0
d7295332,35.0
d7759315,40.0
d7256183,9.0
d6680356,7.0
d5122132,7.0
d6901717,7.0
d7911056,451.0
d12277942,5.0
d10028456,4.0
d778721,160.0
d12252849,6.0
d5122797,2.0
d8000876,341.0
d2080368,493.0
d12800119,nan
d2156649,444.0
d1784164,885.0
d2022431,43.0
d12362307,26.0
d1865679,241.0
d4221277,26.0
d8613668,689.0
d2356653,379.0
d12216054,4.0
d5923635,12.0
d12562856,2.0
d696910,1340.0
d799955,46.0
d10801518,7.0
d7885846,7.0
d12296651,18.0
d5413027,36.0
d5820680,4.0
d753119,32.0
d7123681,nan
d9881066,4.0
d7215499,3.0
d3535859,195.0
d3599461,37.0
d2395856,582.0
d1906663,137.0
d10558815,7.0
d2542480,20.0
d1123053,13.0
d5449369,24.0
d5259642,76.0
d7976843,75.0
d12581125,3.0
d7070027,28.0
d10782313,19.0
d2144990,128.0
d823708,451.0
d10235729,26.0
d7285428,948.0
d10517559,13.0
d10692233,11.0
d7284621,35.0
d12705581,5.0
d7722822,26.0
d7215394,22.0
d7058072,119.0
d10533196,172.0
d1196146,160.0
d5965997,22.0
d10374195,115.0
d4550711,267.0
d12556914,nan
d4458850,60.0
d711408,390.0
d6684799,136.0
d12658732,5.0
d6953341,259.0
d10700630,53.0
d1863383,298.0
d7217569,14.0
d12458656,nan
d7259173,3.0
d12897344,nan
d7213852,3.0
d8499668,47.0
d1026433,1240.0
d5813359,13.0
d8092410,258.0
d1044849,nan
d8490343,nan
d12614735,30.0
d2458076,104.0
d8019002,5.0
d6598078,17.0
d6415604,58.0
d6416354,87.0
d7699728,80.0
d2099357,9.0
d12208439,77.0
d10591712,8.0
d11979798,27.0
d12146470,nan
d11913867,9.0
d990952,5.0
d806496,216.0
d3747860,15.0
d7917283,104.0
d7806851,91.0
d9453954,9.0
d1043899,2.0
d1039599,49.0
d6610747,31.0
d3336640,75.0
d964393,569.0
d1892734,33.0
d1983769,664.0
d4750473,37.0
d8272586,58.0
d3721645,80.0
d5558706,34.0
d6909653,5.0
d805848,83.0
d5815636,nan
d5957355,7.0
d5768920,2.0
d5965952,32.0
d2694121,13.0
d6468831,68.0
d12928932,nan
d2056994,689.0
d3229780,6.0
d2068087,18.0
d1114748,177.0
d3355887,35.0
d1028105,25.0
d9705189,8.0
d10593304,2.0
d7153424,18.0
d8633540,70.0
d5823951,nan
d4170508,3.0
d7078322,nan
d3568334,32.0
d2632730,30.0
d2234139,114.0
d4801159,nan
d8787432,7.0
d5249985,10.0
d8744858,nan
d3998079,406.0
d696191,2.0
d5814573,60.0
d2669414,327.0
d4593236,16.0
d4975709,51.0
d1742476,108.0
d4755678,204.0
d8788079,17.0
d9835933,325.0
d6103046,43.0
d4828936,68.0
d12266993,2.0
d10767157,3.0
d11847276,5.0
d3877128,13.0
d4567340,21.0
d11945855,71.0
d3513957,49.0
d10820096,nan
d12557765,2.0
d10151343,23.0
d734021,223.0
d3536742,165.0
d2155256,51.0
d4041631,12.0
d10826227,17.0
d1341226,326.0
d3355630,122.0
d8553476,10.0
d4358392,104.0
d3439858,49.0
d1737814,633.0
d12232681,35.0
d10735449,40.0
d4751447,34.0
d8804273,2.0
d7079304,180.0
d7359789,50.0
d7988661,37.0
d6454316,85.0
d1028972,2.0
d9592531,8.0
d1124652,34.0
d4769929,5.0
d1346066,91.0
d5884294,165.0
d12563320,7.0
d8322751,327.0
d4794470,17.0
d12226393,4.0
d8782262,5.0
d4815687,13.0
d11726417,72.0
d12635475,5.0
d7810290,68.0
d720864,28.0
d8040767,53.0
d783308,102.0
d1994919,154.0
d8336164,74.0
d1382299,250.0
d8297084,14.0
d1401899,447.0
d8461757,19.0
d3255269,24.0
d9747223,422.0
d1006144,739.0
d3802502,1622.0
d10810539,7.0
d5971829,9.0
d1017523,31.0
d1024107,18.0
d1804213,2.0
d12723123,13.0
d2346485,nan
d10338706,16.0
d11916617,13.0
d1573320,317.0
d11788030,4.0
d800702,295.0
d695214,415.0
d7210334,nan
d10227937,10.0
d7124068,nan
d3848071,156.0
d896847,17.0
d5870318,nan
d7124106,6.0
d12964475,nan
d12932899,nan
d786854,51.0
d4342080,137.0
d12246208,18.0
d714908,192.0
d4053843,18.0
d7376300,6.0
d1837740,15.0
d805906,200.0
d7196156,104.0
d10353668,8.0
d8541743,49.0
d2307832,34.0
d717850,161.0
d5122818,4.0
d7023133,106.0
d5953622,28.0
d12443257,8.0
d4911475,13.0
d5544613,100.0
d10479109,15.0
d3746319,10.0
d10367217,3.0
d6073421,nan
d695036,468.0
d4280689,53.0
d8705243,14.0
d2390310,31.0
d7045969,346.0
d8339700,4.0
d3872819,58.0
d12923149,2.0
d5615765,28.0
d12528042,3.0
d12485149,29.0
d2490063,312.0
d801581,nan
d7907060,186.0
d1333165,59.0
d10129897,12.0
d4859327,22.0
d8712859,nan
d7949479,17.0
d753398,79.0
d2361209,271.0
d1044990,nan
d3774193,534.0
d8733119,16.0
d4046860,486.0
d928581,808.0
d12017002,nan
d2501322,87.0
d10236404,10.0
d954481,373.0
d10597824,4.0
d2053820,100.0
d4262073,12.0
d2037047,551.0
d6514663,8.0
d2200914,278.0
d3640265,147.0
d10521076,50.0
d1232291,162.0
d2255318,93.0
d11982130,6.0
d4450035,148.0
d1319243,71.0
d5801020,20.0
d7755541,11.0
d7616048,3.0
d4582426,27.0
d6506785,72.0
d3221026,423.0
d12636038,3.0
d4062112,nan
d3543459,243.0
d10299697,5.0
d2216566,266.0
d7993522,47.0
d1014977,88.0
d6715425,23.0
d1997009,97.0
d947024,112.0
d945529,28.0
d5244311,331.0
d12143420,nan
d7018621,26.0
d10250701,3.0
d2327867,663.0
d1137857,24.0
d6594401,3.0
d10812979,150.0
d2010634,67.0
d1950696,29.0
d11714972,42.0
d11925207,56.0
d4578435,282.0
d3902010,38.0
d13085080,2.0
d5796101,23.0
d1017589,126.0
d12083130,11.0
d5800581,28.0
d1509956,32.0
d5243077,19.0
d5002061,14.0
d10685715,117.0
d7177191,2.0
d2006181,43.0
d8613998,11.0
d7675786,53.0
d11644694,3.0
d7226122,80.0
d12158104,19.0
d10451454,269.0
d1992456,262.0
d12173413,12.0
d12419948,2.0
d8762950,2.0
d3963574,2.0
d3209022,48.0
d2341385,49.0
d5967044,59.0
d9766413,8.0
d6018217,583.0
d1135718,145.0
d1501386,4904.0
d3531842,17.0
d967374,372.0
d7911286,89.0
d10748674,10.0
d5108158,5.0
d3384798,10.0
d12523557,2.0
d3544542,33.0
d8327520,79.0
d6705993,89.0
d6624082,7.0
d12877190,32.0
d8778733,2.0
d4129226,4.0
d12950931,nan
d12251521,4.0
d695248,42.0
d2101374,213.0
d785274,447.0
d5496480,21.0
d3656408,27.0
d4128840,119.0
d13002782,4.0
d1587247,232.0
d7287970,21.0
d8279651,167.0
d4476626,39.0
d7284119,18.0
d2569910,29.0
d12320433,12.0
d5598897,121.0
d10003934,30.0
d12433854,12.0
d5986511,34.0
d12266673,6.0
d1064729,890.0
d793206,243.0
d6940326,51.0
d3169966,29.0
d12090287,11.0
d8754537,2.0
d953616,143.0
d7350964,110.0
d5861883,323.0
d7612516,139.0
d7820389,19.0
d2645718,40.0
d10816328,25.0
d10171093,5.0
d11808287,4.0
d8356773,116.0
d783615,110.0
d3292951,9.0
d4067298,4.0
d8637972,5.0
d10044675,15.0
d7742600,99.0
d11864873,9.0
d5977711,8.0
d13206835,nan
d5961330,43.0
d12794736,nan
d7856606,10.0
d6975984,5.0
d4924342,12.0
d7226390,6.0
d5499001,49.0
d2096515,8.0
d6403820,184.0
d12351897,nan
d3859148,245.0
d6687100,26.0
d7761825,95.0
d5976574,8.0
d6739423,57.0
d1026611,42.0
d6214432,363.0
d3681625,252.0
d7156264,38.0
d8745166,30.0
d12097788,6.0
d9717045,5.0
d7341055,44.0
d4912650,3.0
d5890400,18.0
d4344942,22.0
d12847011,2.0
d4698509,29.0
d2213167,87.0
d12092223,2.0
d1554136,7.0
d11795802,2.0
d2022517,281.0
d8826745,21.0
d10388029,55.0
d969823,5.0
d2372401,317.0
d5122400,15.0
d10445283,37.0
d8445073,28.0
d3602611,72.0
d8298907,50.0
d808141,74.0
d12009782,10.0
d2341279,143.0
d6993978,63.0
d10108135,111.0
d4975070,22.0
d4156212,83.0
d9836671,267.0
d10222590,31.0
d10220101,11.0
d11949038,nan
d7349491,158.0
d2093364,30.0
d10667004,3.0
d10465491,17.0
d1025357,103.0
d7794265,13.0
d8747229,76.0
d1008982,332.0
d12681779,17.0
d12994238,14.0
d8024511,43.0
d12211955,163.0
d8605653,46.0
d10256968,9.0
d8339944,8.0
d10042189,4.0
d2099033,325.0
d4044316,196.0
d8695131,81.0
d2508021,487.0
d13160674,5.0
d2298449,338.0
d1018377,200.0
d3242830,65.0
d9714352,18.0
d10429695,32.0
d2043262,101.0
d1389979,143.0
d3382996,35.0
d7143130,201.0
d12106215,nan
d11535662,nan
d11908395,10.0
d2301574,138.0
d7300085,22.0
d3701251,44.0
d5977031,20.0
d2481069,12.0
d12919216,2.0
d2559141,281.0
d8452913,8.0
d4925534,5.0
d5984189,66.0
d8841873,8.0
d5443522,nan
d1044296,nan
d11765911,3.0
d7354156,18.0
d12130404,42.0
d4746114,109.0
d7277886,17.0
d7274411,2.0
d8308623,104.0
d6707543,9.0
d806062,215.0
d9986073,194.0
d1015659,327.0
d12947528,2.0
d12403343,15.0
d6413569,8.0
d10801516,6.0
d929326,156.0
d3522037,71.0
d816048,199.0
d12447553,2.0
d4501283,8.0
d743873,28.0
d10485659,nan
d7079962,128.0
d11510412,4.0
d1346209,51.0
d9996182,100.0
d1075068,107.0
d2523371,299.0
d3327802,114.0
d2363183,1390.0
d1022138,13.0
d6157838,2.0
d1198512,313.0
d991800,5.0
d11699519,6.0
d6966494,77.0
d11828930,11.0
d11966154,3.0
d7155220,220.0
d5453004,55.0
d3572666,84.0
d1400137,47.0
d7116289,4.0
d1053512,59.0
d1419431,83.0
d10674477,12.0
d6500731,68.0
d8775713,6.0
d717417,516.0
d11822289,nan
d1038985,7.0
d2154212,58.0
d4409118,2.0
d7369488,18.0
d7954277,25.0
d7612933,87.0
d2190793,209.0
d11899246,5.0
d10512576,3.0
d11947414,36.0
d2156629,24.0
d11905638,2.0
d12001478,4.0
d12714108,3.0
d8014856,57.0
d1232956,42.0
d954468,10.0
d10790633,2.0
d12618084,12.0
d6352169,18.0
d6954791,21.0
d5814549,10.0
d6704592,23.0
d2633485,98.0
d12153665,nan
d8278294,14.0
d7624105,66.0
d2012823,64.0
d798987,85.0
d7992658,56.0
d3251012,20.0
d12600268,3.0
d8280050,5.0
d12542316,58.0
d7976292,51.0
d1125077,31.0
d10379496,nan
d941145,360.0
d6916095,473.0
d12992733,7.0
d11500543,104.0
d12447050,19.0
d1039192,nan
d9601208,16.0
d3847847,97.0
d3625420,440.0
d8323678,16.0
d12910794,7.0
d10443323,130.0
d1906778,21.0
d1022139,42.0
d6954176,92.0
d6726037,266.0
d9453655,428.0
d942121,882.0
d7100010,5.0
d4610531,168.0
d10308187,102.0
d8389348,29.0
d1873515,119.0
d2254012,555.0
d5122901,3.0
d7352562,nan
d695915,nan
d10693216,nan
d3462327,136.0
d778352,485.0
d1019784,17.0
d997936,39.0
d9722659,210.0
d8606323,6.0
d2201668,181.0
d1043441,2.0
d2074046,848.0
d2341973,36.0
d7171618,48.0
d12791692,3.0
d1382832,4.0
d4767581,6.0
d1015592,549.0
d4835368,nan
d5603997,nan
d3780627,84.0
d2696651,158.0
d7710316,9.0
d12535509,nan
d1808683,75.0
d3722557,298.0
d12612853,2.0
d10251651,67.0
d12914944,2.0
d7124118,2.0
d11824965,2.0
d12594044,8.0
d813472,1089.0
d1067169,87.0
d12559977,5.0
d13224786,5.0
d2368055,32.0
d943791,145.0
d8019133,16.0
d6973151,4.0
d2039550,243.0
d3726946,3.0
d10271938,132.0
d10371618,3.0
d939190,168.0
d5440266,20.0
d2405301,347.0
d5794796,60.0
d991260,79.0
d13100274,nan
d12188784,nan
d4071853,146.0
d7303776,40.0
d8645055,29.0
d13312169,nan
d4022793,78.0
d12885170,3.0
d9768417,136.0
d11695375,nan
d8732518,55.0
d10161982,117.0
d8482981,57.0
d7803007,nan
d11784868,5.0
d5220290,4.0
d7214803,49.0
d10894995,4.0
d7743552,9.0
d12498954,2.0
d8712153,93.0
d2248242,414.0
d10748187,7.0
d4688962,455.0
d9730101,326.0
d5529014,4.0
d12670445,2.0
d10187853,2.0
d5513452,6.0
d10728417,4.0
d779037,90.0
d7238263,9.0
d11814236,nan
d1795330,48.0
d5774989,18.0
d5937076,39.0
d4777699,7.0
d4768372,14.0
d13189243,9.0
d2081598,452.0
d7932612,23.0
d1077540,203.0
d10539464,86.0
d2165778,44.0
d3931120,10.0
d3468617,220.0
d1014989,51.0
d1457059,102.0
d1324366,104.0
d4880566,18.0
d2560681,607.0
d8355870,16.0
d1039560,53.0
d7813930,37.0
d3954520,73.0
d11716929,22.0
d10021431,30.0
d10790215,3.0
d12961882,3.0
d2615549,2.0
d12929803,nan
d12594458,21.0
d4224075,901.0
d11912977,39.0
d10366241,2.0
d6637238,13.0
d4769512,14.0
d2652010,nan
d8538534,6.0
d13149443,nan
d4794155,12.0
d7345568,19.0
d2552485,280.0
d10480103,18.0
d4887848,11.0
d8410407,2.0
d10449451,19.0
d718039,132.0
d10260672,10.0
d3599160,77.0
d8562181,nan
d2433579,62.0
d3647934,398.0
d7603210,2.0
d4579102,31.0
d8007450,816.0
d12727036,4.0
d6783631,12.0
d10248474,10.0
d8806196,8.0
d8659891,8.0
d10498473,267.0
d3641135,50.0
d6899168,24.0
d7690640,nan
d858212,75.0
d7803360,208.0
d3483466,64.0
d991868,182.0
d1980824,127.0
d5509196,13.0
d3733457,117.0
d12980019,4.0
d10483488,6.0
d8336218,4.0
d5962206,79.0
d8297517,nan
d4774021,89.0
d3491695,134.0
d6466604,58.0
d10596947,5.0
d1044613,50.0
d12006041,33.0
d3726975,44.0
d4040691,202.0
d8745736,12.0
d12323294,2.0
d1119590,37.0
d8807286,68.0
d3682194,26.0
d8637755,278.0
d10276522,13.0
d5932489,145.0
d10717036,3.0
d11918828,5.0
d2670859,nan
d13388959,nan
d1341732,142.0
d4910224,3.0
d11741725,11.0
d1575515,92.0
d10373454,14.0
d7708342,11.0
d5857437,7.0
d10167384,12.0
d2095258,87.0
d12116199,126.0
d4180543,4.0
d7312272,52.0
d5510259,10.0
d2434733,240.0
d8055680,10.0
d7274112,5.0
d11752106,17.0
d1044949,nan
d6636165,6.0
d1495562,409.0
d12717254,11.0
d8424640,244.0
d4136927,244.0
d7741611,34.0
d11626018,17.0
d7220771,10.0
d1038903,16.0
d10458587,16.0
d1796918,79.0
d6220323,5.0
d8537511,86.0
d3464317,27.0
d10332757,nan
d13004193,3.0
d877356,250.0
d12124975,nan
d10431901,136.0
d739216,310.0
d5796309,nan
d1099894,30.0
d10177773,16.0
d13473338,22.0
d10520979,102.0
d7260469,15.0
d1018844,715.0
d1896865,11.0
d1592317,226.0
d1626719,34.0
d9802849,5.0
d1007446,246.0
d695254,136.0
d4782343,14.0
d8742598,11.0
d720305,971.0
d12665181,134.0
d12095861,4.0
d8397635,58.0
d8662639,227.0
d9455431,11.0
d9770110,5.0
d10136504,60.0
d7314841,232.0
d1879545,24.0
d8686602,34.0
d12714880,50.0
d3727868,115.0
d11823818,398.0
d8540397,32.0
d693004,343.0
d720436,1241.0
d782277,2.0
d8002451,3.0
d780792,240.0
d12652280,2.0
d7986118,14.0
d4308001,152.0
d8292934,50.0
d5796131,18.0
d2087849,1172.0
d8342429,23.0
d8354044,24.0
d10836721,16.0
d4924191,16.0
d5511857,2.0
d5616317,6.0
d7007152,39.0
d6598382,11.0
d4577985,20.0
d8460607,5.0
d8798833,3.0
d2008769,677.0
d6588264,2.0
d11795160,9.0
d8133272,nan
d6529883,12.0
d6774961,57.0
d805272,108.0
d8341278,nan
d8609053,10.0
d9711210,71.0
d12866345,nan
d5932393,29.0
d7033990,238.0
d8374279,181.0
d776625,80.0
d4297761,42.0
d8567141,16.0
d844582,166.0
d6756037,24.0
d5794646,3.0
d12636858,nan
d2001362,92.0
d1507166,270.0
d697527,422.0
d3187749,2.0
d11890705,nan
d8126446,74.0
d10199024,317.0
d7715606,2.0
d5795466,12.0
d951228,2154.0
d10737272,482.0
d5977722,2.0
d4911965,5.0
d5494500,31.0
d1016852,612.0
d5772951,54.0
d3143718,30.0
d5776077,14.0
d1405651,174.0
d10556029,21.0
d5617540,5.0
d2039585,585.0
d8795391,148.0
d10298561,16.0
d2099605,770.0
d6878612,10.0
d10353692,22.0
d997983,125.0
d1405648,47.0
d12879264,nan
d4768300,8.0
d2001465,80.0
d1155741,805.0
d10454950,3.0
d7236122,23.0
d4340145,20.0
d7363707,256.0
d12857344,9.0
d6833048,65.0
d9587036,226.0
d997751,175.0
d2615690,47.0
d1410541,176.0
d1143484,9.0
d11846928,nan
d7715538,91.0
d10229509,nan
d12374952,2.0
d12128013,143.0
d10598394,12.0
d3195592,26.0
d13072321,nan
d680472,330.0
d1976047,1062.0
d6762508,nan
d5244308,4.0
d12645834,8.0
d12958755,3.0
d4581488,17.0
d680413,23.0
d5583311,5.0
d12874742,39.0
d1352868,206.0
d1016748,5.0
d717842,62.0
d969913,10.0
d5263712,244.0
d12377551,7.0
d13457625,nan
d12633446,6.0
d2052591,15.0
d10353463,27.0
d11888735,nan
d2488812,157.0
d4606658,5.0
d1526655,167.0
d12145601,115.0
d7251465,73.0
d720356,2260.0
d10662555,2.0
d12500294,20.0
d4699933,18.0
d2213210,286.0
d1336852,16.0
d7284414,13.0
d8319480,4.0
d8358683,121.0
d1356012,12.0
d5518590,4.0
d7699489,7.0
d3691607,90.0
d8298195,42.0
d814619,904.0
d7389255,314.0
d4763407,24.0
d7200941,23.0
d8018926,1565.0
d13164602,nan
d11707480,47.0
d6508855,7.0
d8427325,14.0
d11866707,62.0
d2016660,139.0
d12671329,2.0
d5413069,34.0
d11913689,nan
d2366150,55.0
d12293976,19.0
d12174056,63.0
d7396452,33.0
d1574518,57.0
d8119380,2.0
d8681015,2.0
d6969703,3.0
d715469,nan
d12059463,7.0
d10734085,13.0
d4724142,2.0
d4911476,33.0
d10509783,nan
d5247573,14.0
d12950507,nan
d950584,27.0
d7360784,12.0
d2633637,60.0
d2368177,27.0
d1830224,1125.0
d7107645,5.0
d10335813,4.0
d1495542,98.0
d2392323,48.0
d13129649,2.0
d6889864,10.0
d10507284,nan
d1541548,105.0
d10233581,254.0
d8633954,62.0
d3982835,54.0
d3825056,1159.0
d6856035,12.0
d10048297,16.0
d3727421,30.0
d10840706,17.0
d896884,199.0
d2332135,88.0
d779819,151.0
d4167050,90.0
d1908735,16.0
d1467847,14.0
d2208064,2140.0
d12642744,3.0
d8562012,33.0
d10838882,6.0
d12998100,nan
d13100228,4.0
d12943883,2.0
d9849178,10.0
d8119726,nan
d10750277,2.0
d8533990,13.0
d10520118,nan
d9712275,24.0
d10070268,6.0
d1204122,3.0
d7209425,71.0
d3629513,19.0
d12100323,6.0
d2374182,28.0
d797595,62.0
d3687201,30.0
d12877197,nan
d10262361,27.0
d3806668,14.0
d789517,830.0
d8494124,16.0
d719607,544.0
d7315858,226.0
d6802812,280.0
d10100909,33.0
d11868039,3.0
d12708901,37.0
d10595070,5.0
d8037267,5.0
d8309067,27.0
d10496901,18.0
d8088825,23.0
d7123593,7.0
d8041312,149.0
d3139563,16.0
d795670,172.0
d7762325,113.0
d4173513,18.0
d1053971,40.0
d8274224,nan
d3491429,5.0
d9606303,33.0
d4844577,13.0
d8581575,40.0
d7099983,18.0
d12402367,nan
d12112530,4.0
d5768275,5.0
d11718638,2.0
d4432599,12.0
d785595,122.0
d7247526,9.0
d716007,2428.0
d1020899,101.0
d733447,296.0
d7803206,226.0
d7333108,20.0
d6383558,39.0
d2011058,15.0
d7607442,41.0
d13128470,10.0
d788844,345.0
d9778647,nan
d8154675,67.0
d5864589,58.0
d10465346,16.0
d803415,38.0
d11856859,2.0
d8381313,4.0
d8778937,12.0
d12686546,20.0
d1075501,385.0
d4924359,6.0
d5122888,2.0
d911407,304.0
d12093982,5.0
d12494783,2.0
d4434853,104.0
d2699830,25.0
d3580907,41.0
d4479832,77.0
d3570597,287.0
d1547754,987.0
d10164344,4.0
d697157,130.0
d8586443,26.0
d12348087,6.0
d7178186,41.0
d5770647,15.0
d8713950,4.0
d2167238,100.0
d3443395,92.0
d1079753,79.0
d7003174,4.0
d11965855,12.0
d10734922,38.0
d3785020,172.0
d811852,15.0
d12545586,15.0
d5512534,19.0
d983117,181.0
d2169500,80.0
d3134582,133.0
d7123951,9.0
d1421124,8.0
d12831368,8.0
d8672892,40.0
d12438451,2.0
d8026726,4.0
d8009937,8.0
d3474539,21.0
d7046001,89.0
d5865584,12.0
d5294242,3.0
d4912336,9.0
d6429469,85.0
d2161697,20.0
d12690564,nan
d2405489,248.0
d4412282,18.0
d7361759,5.0
d10785402,12.0
d1501845,115.0
d5123017,10.0
d12392958,3.0
d2375066,81.0
d8531674,2.0
d13307725,2.0
d11824130,4.0
d11910683,10.0
d2649275,360.0
d2461918,115.0
d964492,7.0
d2012767,60.0
d2044268,93.0
d2569208,317.0
d6788531,9.0
d12880646,nan
d1427260,211.0
d788871,23.0
d3388018,20.0
d2039005,180.0
d5604290,11.0
d7282758,4.0
d9562911,36.0
d6703390,25.0
d3572790,72.0
d1841248,63.0
d10539555,5.0
d2001919,8.0
d12156782,3.0
d1204238,98.0
d5224155,7.0
d8608855,5.0
d9883811,48.0
d1349361,110.0
d13313833,nan
